28,079,004,12,0,0,2024,01,24,99.51,V,76.53,V,63.55,V,94.06,V,78.42,V,57.21,V,66.92,V,45.94,V,49.47,V,75.33,V,95.76,V,86.49,V,37.3,V,21.09,V,47.31,V,84.74,V,69.49,V,25.71,V,87.81,V,83.55,V,33.24,V,40.5,V,55.71,V,19.36,V
28,079,004,12,0,0,2024,01,25,76.54,V,51.87,V,85.23,V,78.45,V,86.73,V,39.22,V,84.64,V,65.69,V,44.11,V,76.08,V,7.86,V,78.13,V,34.38,V,7.64,V,95.26,V,41.29,V,19.27,V,35.87,V,63.37,V,56.19,V,59.11,V,8.21,V,85.73,V,27.13,V
28,079,004,12,0,0,2024,01,26,78.0,V,72.4,V,34.31,V,65.1,V,50.49,V,40.51,V,18.93,V,7.72,V,71.06,V,9.88,V,62.57,V,44.31,V,37.84,V,73.76,V,50.4,V,95.47,V,63.87,V,66.96,V,54.83,V,18.22,V,60.81,V,70.74,V,34.66,V,88.24,V
28,079,004,12,0,0,2024,01,27,45.44,V,28.56,V,83.59,V,94.71,V,13.98,V,85.72,V,72.84,V,49.22,V,98.97,V,30.09,V,77.83,V,31.75,V,5.85,V,18.98,V,30.23,V,81.08,V,14.75,V,55.61,V,63.16,V,81.92,V,55.62,V,91.48,V,98.79,V,19.04,V
28,079,004,12,0,0,2024,01,28,97.87,V,81.17,V,63.36,V,38.9,V,66.97,V,23.12,V,13.64,V,66.63,V,57.95,V,94.87,V,94.39,V,61.18,V,98.45,V,63.85,V,78.91,V,24.09,V,76.65,V,34.36,V,49.08,V,64.63,V,25.83,V,16.37,V,51.91,V,8.01,V
28,079,004,12,0,0,2024,01,29,14.99,V,58.39,V,86.47,V,97.99,V,10.01,V,47.08,V,14.81,V,57.77,V,53.38,V,49.93,V,56.22,V,97.01,V,80.73,V,95.11,V,45.76,V,60.94,V,11.75,V,68.23,V,48.25,V,99.13,V,15.12,V,94.26,V,32.09,V,55.48,V
28,079,004,12,0,0,2024,01,30,89.48,V,99.85,V,94.96,V,85.51,V,51.17,V,76.15,V,43.65,V,19.78,V,68.75,V,84.78,V,92.42,V,82.27,V,56.38,V,79.69,V,91.03,V,6.15,V,87.45,V,91.53,V,69.6,V,27.2,V,33.81,V,72.54,V,38.96,V,7.29,V
28,079,004,12,0,0,2024,01,31,99.65,V,41.71,V,60.38,V,82.15,V,71.41,V,62.18,V,83.4,V,81.18,V,63.62,V,42.25,V,44.67,V,18.79,V,21.78,V,67.99,V,24.15,V,50.55,V,95.7,V,47.0,V,38.1,V,10.89,V,75.22,V,88.39,V,41.1,V,37.88,V
28,079,004,12,0,0,2024,02,01,48.36,V,84.7,V,32.06,V,36.11,V,63.42,V,80.56,V,90.45,V,27.1,V,74.34,V,35.42,V,12.62,V,80.37,V,60.5,V,98.81,V,34.83,V,9.8,V,86.84,V,75.37,V,45.36,V,8.15,V,27.8,V,79.14,V,89.47,V,67.24,V
28,079,004,12,0,0,2024,02,02,10.49,V,92.4,V,21.3,V,83.03,V,25.86,V,73.17,V,82.63,V,49.56,V,12.53,V,87.7,V,60.91,V,23.65,V,91.83,V,69.31,V,90.73,V,56.52,V,57.61,V,18.13,V,10.24,V,48.74,V,19.28,V,73.07,V,79.49,V,42.2,V
28,079,004,12,0,0,2024,02,03,16.42,V,93.27,V,8.98,V,30.44,V,27.29,V,6.77,V,54.71,V,35.05,V,98.04,V,75.81,V,39.46,V,65.75,V,46.55,V,24.25,V,55.75,V,93.38,V,29.83,V,8.69,V,83.36,V,77.0,V,66.99,V,22.26,V,7.06,V,20.09,V
28,079,004,12,0,0,2024,02,04,73.5,V,12.11,V,98.95,V,80.87,V,66.28,V,70.61,V,19.37,V,58.06,V,36.86,V,23.85,V,55.27,V,47.97,V,90.78,V,67.74,V,12.5,V,48.8,V,27.38,V,79.21,V,22.11,V,75.37,V,42.66,V,56.06,V,43.14,V,64.63,V
28,079,004,12,0,0,2024,02,05,92.51,V,60.37,V,63.91,V,91.8,V,71.57,V,16.08,V,31.19,V,20.84,V,89.18,V,99.24,V,79.41,V,22.17,V,57.93,V,96.81,V,24.41,V,35.53,V,29.24,V,6.19,V,18.14,V,15.84,V,89.21,V,16.49,V,79.79,V,82.67,V
28,079,004,12,0,0,2024,02,06,34.65,V,45.94,V,85.25,V,75.96,V,58.67,V,83.3,V,17.42,V,40.83,V,77.26,V,19.03,V,86.42,V,84.07,V,72.77,V,29.98,V,37.43,V,48.35,V,68.57,V,26.27,V,58.56,V,69.75,V,15.41,V,43.09,V,31.9,V,42.95,V
28,079,004,12,0,0,2024,02,07,56.78,V,76.62,V,66.91,V,86.22,V,73.52,V,78.49,V,85.81,V,54.47,V,30.58,V,51.91,V,68.71,V,91.14,V,49.77,V,8.72,V,98.75,V,63.12,V,66.21,V,5.84,V,65.31,V,64.48,V,78.1,V,99.05,V,76.43,V,89.4,V
28,079,004,12,0,0,2024,02,08,5.46,V,68.79,V,33.48,V,52.12,V,63.54,V,51.53,V,84.79,V,65.98,V,58.3,V,13.81,V,18.56,V,77.85,V,59.93,V,82.33,V,36.63,V,34.9,V,54.74,V,56.55,V,13.12,V,82.24,V,6.88,V,19.89,V,70.42,V,20.26,V
28,079,004,12,0,0,2024,02,09,64.54,V,55.17,V,22.17,V,14.38,V,20.56,V,5.58,V,51.43,V,56.07,V,58.96,V,65.81,V,80.0,V,46.09,V,88.04,V,77.11,V,16.49,V,96.0,V,68.45,V,15.76,V,32.61,V,97.62,V,25.46,V,8.54,V,91.65,V,74.26,V
28,079,004,12,0,0,2024,02,10,26.91,V,6.99,V,98.99,V,97.06,V,11.84,V,79.16,V,34.34,V,71.2,V,71.07,V,87.95,V,75.63,V,28.92,V,50.34,V,5.39,V,25.87,V,76.62,V,7.39,V,69.12,V,8.97,V,59.45,V,33.14,V,94.19,V,57.35,V,59.65,V
28,079,004,12,0,0,2024,02,11,63.53,V,35.98,V,56.72,V,27.37,V,22.65,V,27.06,V,75.93,V,13.74,V,84.75,V,30.32,V,77.06,V,14.59,V,64.39,V,29.76,V,44.8,V,90.79,V,77.23,V,11.46,V,28.17,V,77.65,V,6.62,V,42.15,V,98.41,V,63.09,V
28,079,004,12,0,0,2024,02,12,83.55,V,37.26,V,19.09,V,57.01,V,26.43,V,24.91,V,25.75,V,31.89,V,23.91,V,15.26,V,11.76,V,61.52,V,86.39,V,90.1,V,86.41,V,85.95,V,21.12,V,16.36,V,95.14,V,52.66,V,98.9,V,38.89,V,46.12,V,58.95,V
28,079,004,12,0,0,2024,02,13,14.97,V,68.13,V,32.3,V,57.34,V,21.38,V,22.21,V,87.87,V,92.44,V,56.99,V,89.83,V,68.77,V,40.93,V,61.87,V,54.02,V,47.36,V,64.69,V,66.3,V,45.16,V,23.75,V,84.48,V,10.15,V,35.59,V,31.56,V,26.07,V
28,079,004,12,0,0,2024,02,14,36.12,V,27.93,V,99.34,V,24.11,V,40.26,V,75.18,V,78.07,V,79.63,V,55.38,V,13.83,V,19.55,V,10.45,V,11.26,V,70.63,V,88.56,V,43.92,V,36.17,V,63.75,V,65.23,V,27.54,V,31.36,V,66.6,V,99.43,V,64.04,V
28,079,004,12,0,0,2024,02,15,30.41,V,42.16,V,80.85,V,5.91,V,63.4,V,71.44,V,36.06,V,98.08,V,62.88,V,84.91,V,10.63,V,70.76,V,80.35,V,11.09,V,73.12,V,6.65,V,24.0,V,54.82,V,57.48,V,91.57,V,51.4,V,24.18,V,7.49,V,17.18,V
28,079,004,12,0,0,2024,02,16,5.47,V,68.49,V,50.88,V,15.07,V,81.73,V,77.68,V,8.33,V,67.41,V,87.28,V,31.96,V,97.31,V,59.87,V,96.55,V,76.87,V,85.37,V,38.74,V,30.45,V,50.49,V,31.32,V,22.97,V,41.11,V,83.78,V,8.06,V,39.09,V
28,079,004,12,0,0,2024,02,17,7.5,V,95.04,V,76.64,V,37.22,V,30.05,V,81.5,V,62.78,V,75.19,V,29.23,V,85.06,V,28.98,V,15.44,V,82.81,V,35.1,V,91.95,V,61.77,V,28.51,V,44.86,V,41.77,V,14.91,V,98.52,V,29.22,V,39.68,V,7.0,V
28,079,004,12,0,0,2024,02,18,23.99,V,50.41,V,12.34,V,81.07,V,36.92,V,98.86,V,7.97,V,36.36,V,66.9,V,80.57,V,70.67,V,11.92,V,41.9,V,72.09,V,37.37,V,96.92,V,35.65,V,95.03,V,72.68,V,9.46,V,57.22,V,60.11,V,7.02,V,20.52,V
28,079,004,12,0,0,2024,02,19,6.64,V,54.96,V,98.04,V,28.98,V,74.24,V,78.31,V,66.02,V,98.28,V,56.72,V,55.85,V,45.23,V,7.48,V,15.88,V,30.38,V,98.97,V,17.48,V,53.86,V,45.48,V,29.19,V,47.49,V,28.2,V,9.02,V,71.68,V,41.02,V
28,079,004,12,0,0,2024,02,20,64.82,V,60.73,V,87.17,V,24.06,V,65.48,V,14.42,V,19.16,V,6.15,V,94.96,V,14.06,V,72.93,V,57.08,V,97.6,V,39.34,V,53.95,V,17.8,V,15.7,V,5.09,V,46.51,V,75.49,V,33.27,V,74.23,V,29.57,V,76.25,V
28,079,004,12,0,0,2024,02,21,96.62,V,67.33,V,82.43,V,13.96,V,95.73,V,13.45,V,24.99,V,70.37,V,84.07,V,16.17,V,14.18,V,17.48,V,10.53,V,82.98,V,51.18,V,46.31,V,57.34,V,93.6,V,11.54,V,62.45,V,36.88,V,20.79,V,32.78,V,82.12,V
28,079,004,12,0,0,2024,02,22,68.58,V,90.02,V,7.79,V,45.63,V,15.65,V,45.92,V,10.89,V,40.64,V,24.87,V,40.96,V,80.67,V,20.01,V,22.69,V,99.93,V,30.78,V,76.32,V,10.46,V,12.07,V,52.52,V,32.82,V,68.21,V,12.45,V,52.45,V,99.84,V
28,079,004,12,0,0,2024,02,23,51.59,V,56.24,V,5.32,V,81.38,V,19.78,V,14.69,V,95.82,V,60.01,V,55.13,V,35.36,V,18.12,V,95.37,V,61.41,V,75.81,V,15.33,V,11.39,V,17.3,V,22.64,V,10.02,V,97.5,V,27.11,V,75.96,V,37.79,V,36.34,V
28,079,004,12,0,0,2024,02,24,78.59,V,77.94,V,84.57,V,23.5,V,9.41,V,91.7,V,35.99,V,53.38,V,79.23,V,50.83,V,92.78,V,44.82,V,49.6,V,98.0,V,17.06,V,34.81,V,93.71,V,46.51,V,75.79,V,52.64,V,90.82,V,8.91,V,29.66,V,98.91,V
28,079,004,12,0,0,2024,02,25,25.02,V,45.07,V,36.89,V,51.57,V,14.64,V,44.27,V,46.0,V,48.25,V,48.67,V,30.06,V,7.44,V,14.95,V,78.11,V,10.42,V,57.21,V,56.23,V,33.84,V,37.67,V,35.39,V,21.27,V,87.98,V,24.07,V,61.79,V,52.66,V
28,079,004,12,0,0,2024,02,26,13.85,V,33.61,V,67.44,V,8.69,V,35.16,V,74.47,V,83.16,V,22.2,V,44.16,V,74.87,V,37.68,V,81.58,V,26.8,V,68.06,V,28.18,V,59.58,V,92.9,V,44.46,V,62.06,V,59.97,V,73.07,V,37.57,V,81.87,V,82.64,V
28,079,004,12,0,0,2024,02,27,34.43,V,47.89,V,27.67,V,72.47,V,33.74,V,59.75,V,88.2,V,15.52,V,77.65,V,51.79,V,99.29,V,49.93,V,83.85,V,30.44,V,55.74,V,74.47,V,27.67,V,66.56,V,84.0,V,56.07,V,57.43,V,36.84,V,36.11,V,79.13,V
28,079,004,12,0,0,2024,02,28,73.9,V,37.74,V,92.13,V,29.6,V,19.92,V,97.32,V,89.7,V,52.16,V,5.63,V,23.65,V,76.98,V,34.18,V,48.23,V,34.37,V,52.11,V,5.44,V,78.05,V,15.67,V,82.78,V,16.37,V,54.69,V,68.14,V,56.23,V,29.32,V
28,079,004,12,0,0,2024,02,29,59.54,V,28.19,V,98.29,V,91.19,V,55.51,V,47.22,V,90.88,V,81.12,V,17.08,V,39.03,V,44.2,V,58.44,V,87.81,V,99.69,V,68.27,V,31.24,V,98.39,V,40.14,V,67.4,V,50.66,V,40.24,V,52.21,V,82.59,V,76.5,V
28,079,004,12,0,0,2024,03,01,83.52,V,18.58,V,85.54,V,75.2,V,15.28,V,89.88,V,45.68,V,93.28,V,37.45,V,6.0,V,8.34,V,63.63,V,27.21,V,6.31,V,20.17,V,53.96,V,13.0,V,25.36,V,99.88,V,41.38,V,47.82,V,40.5,V,43.64,V,36.7,V
28,079,004,12,0,0,2024,03,02,97.29,V,77.01,V,12.74,V,92.0,V,74.63,V,40.66,V,27.91,V,70.39,V,61.05,V,96.99,V,52.52,V,86.81,V,53.26,V,62.57,V,14.26,V,7.53,V,17.05,V,60.38,V,11.1,V,19.82,V,12.38,V,17.43,V,24.73,V,42.32,V
28,079,004,12,0,0,2024,03,03,23.22,V,81.35,V,91.16,V,52.39,V,91.22,V,62.61,V,62.34,V,9.2,V,89.67,V,85.23,V,72.64,V,92.33,V,22.33,V,40.41,V,50.1,V,18.37,V,9.22,V,70.43,V,22.75,V,15.5,V,5.03,V,43.35,V,86.55,V,84.08,V
28,079,004,12,0,0,2024,03,04,43.72,V,93.65,V,19.7,V,47.34,V,62.57,V,66.64,V,38.65,V,74.09,V,76.46,V,90.24,V,83.54,V,16.89,V,28.46,V,69.31,V,30.69,V,13.03,V,35.54,V,49.6,V,35.5,V,19.46,V,29.62,V,30.59,V,11.78,V,80.05,V
28,079,004,12,0,0,2024,03,05,28.88,V,94.51,V,78.54,V,72.34,V,16.96,V,12.84,V,78.88,V,16.67,V,14.99,V,6.87,V,73.82,V,75.89,V,50.69,V,96.46,V,81.43,V,30.67,V,90.35,V,72.83,V,74.57,V,73.6,V,32.3,V,9.86,V,44.44,V,19.18,V
28,079,004,12,0,0,2024,03,06,12.52,V,99.16,V,31.48,V,59.53,V,84.96,V,70.1,V,14.67,V,8.85,V,7.95,V,22.5,V,71.61,V,94.56,V,83.73,V,78.15,V,48.93,V,77.17,V,41.15,V,22.19,V,82.59,V,93.04,V,55.61,V,8.34,V,57.57,V,81.52,V
28,079,004,12,0,0,2024,03,07,25.21,V,16.71,V,60.57,V,90.96,V,10.15,V,73.81,V,89.89,V,20.41,V,73.32,V,53.68,V,17.15,V,93.92,V,34.6,V,79.38,V,9.36,V,36.2,V,56.45,V,11.71,V,62.89,V,66.05,V,76.38,V,72.04,V,54.33,V,73.99,V
28,079,004,12,0,0,2024,03,08,64.76,V,29.41,V,37.5,V,13.67,V,87.67,V,97.74,V,78.67,V,41.44,V,92.98,V,36.35,V,53.99,V,43.73,V,46.13,V,73.19,V,21.15,V,97.25,V,88.25,V,29.57,V,11.6,V,69.92,V,29.88,V,73.07,V,27.84,V,43.79,V
28,079,004,12,0,0,2024,03,09,49.47,V,32.81,V,65.59,V,69.61,V,73.4,V,25.96,V,38.93,V,61.6,V,14.85,V,73.25,V,16.03,V,99.42,V,52.33,V,18.39,V,34.96,V,75.99,V,69.5,V,86.18,V,99.47,V,30.06,V,56.79,V,75.07,V,6.36,V,91.75,V
28,079,004,12,0,0,2024,03,10,75.78,V,37.25,V,75.25,V,76.44,V,54.61,V,30.63,V,34.97,V,40.38,V,52.05,V,7.28,V,87.67,V,17.84,V,83.24,V,69.47,V,21.51,V,20.84,V,92.94,V,84.09,V,19.24,V,53.14,V,82.16,V,99.18,V,80.82,V,62.23,V
28,079,004,12,0,0,2024,03,11,24.06,V,17.99,V,97.94,V,28.75,V,71.95,V,97.09,V,7.53,V,25.91,V,15.58,V,11.31,V,57.96,V,56.67,V,87.43,V,89.71,V,64.01,V,90.78,V,31.61,V,29.66,V,7.89,V,95.55,V,41.02,V,86.46,V,25.6,V,66.24,V
28,079,004,12,0,0,2024,03,12,34.54,V,41.0,V,80.96,V,9.89,V,34.71,V,84.51,V,28.68,V,74.85,V,85.04,V,26.84,V,40.64,V,24.18,V,10.54,V,75.2,V,65.04,V,87.77,V,94.6,V,5.63,V,10.67,V,42.52,V,27.08,V,88.64,V,22.17,V,65.32,V
28,079,004,12,0,0,2024,03,13,31.23,V,90.74,V,14.16,V,75.01,V,15.67,V,65.93,V,53.82,V,57.76,V,59.4,V,19.17,V,39.57,V,56.19,V,95.73,V,52.24,V,24.52,V,91.16,V,47.83,V,14.14,V,46.6,V,5.76,V,20.05,V,86.78,V,8.22,V,79.1,V
28,079,004,12,0,0,2024,03,14,65.49,V,13.97,V,35.58,V,46.27,V,88.85,V,62.9,V,24.04,V,42.24,V,36.39,V,65.6,V,52.01,V,78.56,V,20.37,V,40.67,V,66.55,V,90.46,V,53.87,V,38.15,V,24.44,V,69.51,V,36.74,V,71.47,V,19.03,V,37.56,V
28,079,004,12,0,0,2024,03,15,69.78,V,86.2,V,14.73,V,8.66,V,69.01,V,85.02,V,13.68,V,32.31,V,60.12,V,8.74,V,48.35,V,48.18,V,70.87,V,26.3,V,28.45,V,73.98,V,64.76,V,65.61,V,36.65,V,78.65,V,18.94,V,45.88,V,90.5,V,35.76,V
28,079,004,12,0,0,2024,03,16,6.97,V,72.59,V,6.66,V,20.08,V,74.71,V,69.87,V,38.27,V,17.09,V,17.03,V,92.24,V,74.98,V,59.73,V,33.58,V,5.41,V,46.79,V,65.04,V,23.51,V,79.31,V,80.42,V,56.41,V,11.17,V,90.6,V,69.85,V,46.27,V
28,079,004,12,0,0,2024,03,17,78.45,V,86.63,V,85.71,V,81.98,V,6.74,V,78.73,V,91.13,V,78.06,V,46.18,V,79.41,V,84.64,V,88.95,V,95.78,V,12.97,V,37.84,V,46.48,V,24.06,V,78.47,V,31.5,V,37.49,V,57.22,V,90.69,V,63.64,V,60.55,V
28,079,004,12,0,0,2024,03,18,34.71,V,42.88,V,69.93,V,56.3,V,43.4,V,76.7,V,92.62,V,40.19,V,64.22,V,95.31,V,78.44,V,81.46,V,51.77,V,57.56,V,84.04,V,53.62,V,70.8,V,82.06,V,32.29,V,58.69,V,84.27,V,99.75,V,84.02,V,95.61,V
28,079,004,12,0,0,2024,03,19,89.89,V,25.3,V,36.17,V,15.19,V,87.14,V,58.24,V,15.09,V,13.58,V,73.08,V,39.41,V,23.2,V,35.24,V,43.31,V,45.6,V,89.91,V,59.03,V,92.67,V,85.02,V,68.31,V,40.43,V,93.64,V,72.51,V,42.53,V,54.73,V
28,079,004,12,0,0,2024,03,20,13.69,V,46.46,V,48.13,V,23.35,V,52.19,V,24.31,V,53.24,V,15.35,V,44.01,V,72.06,V,61.83,V,69.18,V,7.47,V,15.71,V,17.76,V,45.1,V,54.32,V,16.5,V,14.38,V,13.27,V,63.61,V,79.9,V,51.01,V,73.27,V
28,079,004,12,0,0,2024,03,21,33.37,V,84.44,V,42.32,V,79.45,V,60.16,V,17.68,V,30.16,V,74.41,V,9.12,V,66.88,V,34.96,V,42.42,V,87.67,V,95.3,V,18.22,V,15.81,V,83.71,V,49.39,V,22.81,V,25.2,V,67.85,V,34.71,V,22.38,V,74.7,V
28,079,004,12,0,0,2024,03,22,57.13,V,95.43,V,24.36,V,87.57,V,75.49,V,45.87,V,62.87,V,40.92,V,49.07,V,11.99,V,35.43,V,65.5,V,67.39,V,97.57,V,43.48,V,57.39,V,95.84,V,66.94,V,99.25,V,76.22,V,39.16,V,37.99,V,85.53,V,12.13,V
28,079,004,12,0,0,2024,03,23,17.1,V,97.61,V,66.88,V,84.09,V,52.79,V,23.35,V,13.11,V,87.09,V,82.31,V,56.79,V,65.35,V,66.69,V,54.65,V,14.44,V,14.36,V,70.47,V,85.03,V,50.36,V,50.69,V,19.02,V,35.86,V,45.22,V,27.23,V,95.22,V
28,079,004,12,0,0,2024,03,24,52.98,V,17.08,V,71.5,V,12.1,V,32.09,V,10.02,V,76.1,V,15.7,V,75.7,V,45.94,V,25.74,V,24.92,V,63.39,V,95.04,V,21.16,V,63.3,V,71.41,V,97.24,V,47.65,V,59.76,V,99.84,V,53.79,V,13.29,V,88.18,V
28,079,004,12,0,0,2024,03,25,32.23,V,24.47,V,52.41,V,89.33,V,35.17,V,37.8,V,68.76,V,47.99,V,84.11,V,67.08,V,40.63,V,47.96,V,5.01,V,40.82,V,62.54,V,46.33,V,89.39,V,60.33,V,70.14,V,55.65,V,24.88,V,69.09,V,66.44,V,67.0,V
